Season,Zone,Region,District,LZ System,LZ Type,Livelihood Zone,LZ pop..,"Stressed
IPC Phase 2","Crisis
IPC Phase 3","Emergency
IPC Phase 4","Catastrophe
IPC Phase 5"
2016 (Feb-Jun),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","2,919",0,0,0
2016 (Feb-Jun),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","12,068",0,0,0
2016 (Feb-Jun),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","3,101",0,0,0
2016 (Feb-Jun),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","5,258",0,0,0
2016 (Feb-Jun),South,Hiraan,Belet Weyne,Urban,Urban,Urban,"31,874","9,562","3,187",0,0
2016 (Feb-Jun),South,Hiraan,Bulo Burto,Urban,Urban,Urban,"25,949",0,"10,380",0,0
2016 (Feb-Jun),South,Hiraan,Jalalaqsi,Urban,Urban,Urban,"23,556","7,067","2,356",0,0
2016 (Feb-Jun),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410","24,308","8,103",0,0
2016 (Feb-Jun),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620",0,"9,620",0,0
2016 (Feb-Jun),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130","6,848","2,283",0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","26,251",0,0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","5,459",0,0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","4,809","1,832",0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","3,415",0,0,0
2015 (Aug-Dec),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","14,692",0,0,0
2015 (Aug-Dec),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","4,111","1,566",0,0
2015 (Aug-Dec),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","5,839",0,0,0
2015 (Aug-Dec),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","12,068",0,0,0
2015 (Aug-Dec),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","2,960","1,128",0,0
2015 (Aug-Dec),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","10,515",0,0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,Urban,Urban,Urban,"31,874","12,750",0,0,0
2015 (Aug-Dec),South,Hiraan,Bulo Burto,Urban,Urban,Urban,"25,949",0,"7,785","2,595",0
2015 (Aug-Dec),South,Hiraan,Jalalaqsi,Urban,Urban,Urban,"23,556","9,422",0,0,0
2015 (Aug-Dec),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410","32,410",0,0,0
2015 (Aug-Dec),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620",0,"7,215","2,405",0
2015 (Aug-Dec),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130","9,130",0,0,0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","11,300","37,551","8,750",0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","4,549","15,467",0,0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","4,212","5,038",0,0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","3,415","3,415",0,0
2017 (Feb-Jun),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","6,324","21,016","4,897",0
2017 (Feb-Jun),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","3,600","4,306",0,0
2017 (Feb-Jun),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","5,839","5,839",0,0
2017 (Feb-Jun),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","5,195","17,263","4,023",0
2017 (Feb-Jun),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","2,593","3,101",0,0
2017 (Feb-Jun),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","10,515","10,515",0,0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,URBAN,Urban,URBAN,"31,874","3,984","16,734",0,0
2017 (Feb-Jun),South,Hiraan,Bulo Burto,URBAN,Urban,URBAN,"25,949",0,"7,785","2,595",0
2017 (Feb-Jun),South,Hiraan,Jalalaqsi,URBAN,Urban,URBAN,"23,556",0,"9,422",0,0
2017 (Feb-Jun),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410",0,"32,410",0,0
2017 (Feb-Jun),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620",0,"7,215","2,405",0
2017 (Feb-Jun),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130",0,"9,130",0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","17,501","17,501",0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","8,188",0,0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","3,206","3,435",0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","5,123",0,0,0
2016 (Aug-Dec),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","9,794","9,794",0,0
2016 (Aug-Dec),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","2,740","2,936",0,0
2016 (Aug-Dec),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","8,758",0,0,0
2016 (Aug-Dec),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","8,045","8,045",0,0
2016 (Aug-Dec),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","1,973","2,114",0,0
2016 (Aug-Dec),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","15,773",0,0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,URBAN,Urban,URBAN,"31,874","6,375","6,375",0,0
2016 (Aug-Dec),South,Hiraan,Bulo Burto,URBAN,Urban,URBAN,"25,949",0,"10,380",0,0
2016 (Aug-Dec),South,Hiraan,Jalalaqsi,URBAN,Urban,URBAN,"23,556","4,711","4,711",0,0
2016 (Aug-Dec),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410","16,205","16,205",0,0
2016 (Aug-Dec),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620",0,"9,620",0,0
2016 (Aug-Dec),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130","4,565","4,565",0,0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","11,300","28,801","17,501",0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","4,549","12,738","2,729",0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","4,809","1,832",0,0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","3,415",0,0,0
2018 (Feb-Jun),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","6,324","16,119","9,794",0
2018 (Feb-Jun),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","4,111","1,566",0,0
2018 (Feb-Jun),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","5,839",0,0,0
2018 (Feb-Jun),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","5,195","13,240","8,045",0
2018 (Feb-Jun),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","2,960","1,128",0,0
2018 (Feb-Jun),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","10,515",0,0,0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,URBAN,Urban,URBAN,"31,874","6,375","6,375",0,0
2018 (Feb-Jun),South,Hiraan,Bulo Burto,URBAN,Urban,URBAN,"25,949","2,595","10,380",0,0
2018 (Feb-Jun),South,Hiraan,Jalalaqsi,URBAN,Urban,URBAN,"23,556","4,711","4,711",0,0
2018 (Feb-Jun),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410","16,205","16,205",0,0
2018 (Feb-Jun),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620","2,405","9,620",0,0
2018 (Feb-Jun),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130","4,565","4,565",0,0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","22,600","31,350","26,251",0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","4,549","10,008","5,459",0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","4,809","1,832",0,0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","5,123","1,708",0,0
2017 (Aug-Dec),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","12,649","17,546","14,692",0
2017 (Aug-Dec),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","4,111","1,566",0,0
2017 (Aug-Dec),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","8,758","2,919",0,0
2017 (Aug-Dec),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","10,390","14,412","12,068",0
2017 (Aug-Dec),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","2,960","1,128",0,0
2017 (Aug-Dec),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","15,773","5,258",0,0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,URBAN,Urban,URBAN,"31,874","3,187","9,562",0,0
2017 (Aug-Dec),South,Hiraan,Bulo Burto,URBAN,Urban,URBAN,"25,949",0,"10,380",0,0
2017 (Aug-Dec),South,Hiraan,Jalalaqsi,URBAN,Urban,URBAN,"23,556","2,356","7,067",0,0
2017 (Aug-Dec),South,Hiraan,Belet Weyne,IDP,IDP,IDP,"32,410","8,103","24,308",0,0
2017 (Aug-Dec),South,Hiraan,Bulo Burto,IDP,IDP,IDP,"9,620",0,"9,620",0,0
2017 (Aug-Dec),South,Hiraan,Jalalaqsi,IDP,IDP,IDP,"9,130","2,283","6,848",0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"91,069","13,660","18,214",0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"34,313","17,156","3,431",0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"17,889","2,683","3,578",0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","17,889","1,789",0,0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"50,968","7,645","10,194",0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"15,291","2,294","2,294",0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","30,583","3,058",0,0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"41,866","6,280","8,373",0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,012","1,652","1,652",0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","55,080","5,508",0,0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,Urban,Urban,Urban,"30,052","15,026","1,503",0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,Urban,Urban,Urban,"24,466","2,447",0,0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,Urban,Urban,Urban,"22,209","2,221",0,0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,IDP_Urb,IDP,IDP_Urb,"66,000","16,500","3,300",0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,IDP_Urb,IDP,IDP_Urb,"5,000","1,250",0,0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2019 (Feb-Jun),South,Hiraan,Belet Weyne,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Feb-Jun),South,Hiraan,Bulo Burto,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Feb-Jun),South,Hiraan,Jalalaqsi,IDP_Rur,IDP,IDP_Rur,"7,000",869,648,0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"91,069","32,785",0,0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"34,313","7,720","2,573",0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"17,889","3,971","4,750",0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","17,889",0,0,0,0
2018 (Aug-Dec),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"50,968","18,349",0,0,0
2018 (Aug-Dec),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"15,291","3,394","4,060",0,0
2018 (Aug-Dec),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","30,583",0,0,0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"41,866","15,072",0,0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,012","2,444","2,924",0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","55,080",0,0,0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,Urban,Urban,Urban,"30,052","3,606","6,311","3,306",601
2018 (Aug-Dec),South,Hiraan,Bulo Burto,Urban,Urban,Urban,"24,466","7,340","2,447",0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,Urban,Urban,Urban,"22,209","6,663","2,221",0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,IDP_Urb,IDP,IDP_Urb,"66,000","7,920","13,860","7,260","1,320"
2018 (Aug-Dec),South,Hiraan,Bulo Burto,IDP_Urb,IDP,IDP_Urb,"5,000","3,750","1,250",0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Aug-Dec),South,Hiraan,Belet Weyne,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Aug-Dec),South,Hiraan,Bulo Burto,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Aug-Dec),South,Hiraan,Jalalaqsi,IDP_Rur,IDP,IDP_Rur,"7,000","1,120",210,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,927","4,709",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"41,847","9,772",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,182",0,0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,555",942,0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"34,602","2,595",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","34,587","9,079",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,Riverine,Rural,Riverine Gravity Irrigation,"61,505","14,362",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","15,365",0,0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"17,942","4,037",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"7,690","1,384",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,Riverine,Rural,Riverine Pump Irrigation,"17,088","4,537",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,390",0,0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,Urban,Urban,Urban,"17,475","8,738",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,Urban,Urban,Urban,"20,761","10,381",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,Urban,Urban,Urban,"18,006","7,202",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Bu'aale,IDP,IDP,IDP,"12,000","12,000",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Jilib,IDP,IDP,IDP,"8,000","8,000",0,0,0
2016 (Feb-Jun),Juba,Middle Juba,Saakow,IDP,IDP,IDP,"7,000","7,000",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,927","6,278",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"41,847","12,144","6,514",0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,182",0,0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,555","1,883",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"34,602","5,190",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","34,587","9,079",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,Riverine,Rural,Riverine Gravity Irrigation,"61,505","17,848","9,575",0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","15,365",0,0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"17,942","5,383",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"7,690","1,384",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,Riverine,Rural,Riverine Pump Irrigation,"17,088","5,237","3,093",0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,390",0,0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,IDP,IDP,IDP,"12,000","12,000",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,IDP,IDP,IDP,"8,000","8,000",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,IDP,IDP,IDP,"7,000","7,000",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Bu'aale,Urban,Urban,Urban,"17,475","8,738",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Jilib,Urban,Urban,Urban,"20,761","10,381",0,0,0
2015 (Aug-Dec),Juba,Middle Juba,Saakow,Urban,Urban,Urban,"18,006","7,202",0,0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,927","2,878","9,156",0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"41,847","9,772","3,257",0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,182","1,506",0,0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,555","2,668","2,825",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"34,602","7,353","7,785",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","34,587","4,583","16,342",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,Riverine,Rural,Riverine Gravity Irrigation,"61,505","14,362","4,787",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","15,365","5,532",0,0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"17,942","2,467","7,850",0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"7,690","1,596","2,076",0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,Riverine,Rural,Riverine Pump Irrigation,"17,088","4,331","1,650",0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,390","4,100",0,0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,URBAN,Urban,URBAN,"17,475","4,369","4,369",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,URBAN,Urban,URBAN,"20,761","5,190","5,190",0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,URBAN,Urban,URBAN,"18,006","3,601","3,601",0,0
2017 (Feb-Jun),Juba,Middle Juba,Bu'aale,IDP,IDP,IDP,"12,000","6,000","6,000",0,0
2017 (Feb-Jun),Juba,Middle Juba,Jilib,IDP,IDP,IDP,"8,000","4,000","4,000",0,0
2017 (Feb-Jun),Juba,Middle Juba,Saakow,IDP,IDP,IDP,"7,000","3,500","3,500",0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,927","4,709","1,570",0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"41,847","13,029",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,182",753,0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,555","2,825",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"34,602","7,785",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","34,587","5,361","6,399",0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,Riverine,Rural,Riverine Gravity Irrigation,"61,505","19,149",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","15,365","2,766",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"17,942","4,037","1,346",0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"7,690","1,384","1,384",0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,Riverine,Rural,Riverine Pump Irrigation,"17,088","1,650",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,390","2,050",0,0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,URBAN,Urban,URBAN,"17,475","8,301","2,184",0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,URBAN,Urban,URBAN,"20,761","9,861","2,595",0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,URBAN,Urban,URBAN,"18,006","7,653","1,801",0,0
2016 (Aug-Dec),Juba,Middle Juba,Bu'aale,IDP,IDP,IDP,"12,000","9,000","3,000",0,0
2016 (Aug-Dec),Juba,Middle Juba,Jilib,IDP,IDP,IDP,"8,000","6,000","2,000",0,0
2016 (Aug-Dec),Juba,Middle Juba,Saakow,IDP,IDP,IDP,"7,000","5,250","1,750",0,0
2018 (Feb-Jun),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,927","3,139",0,0,0
2018 (Feb-Jun),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"41,847","6,514",0,0,0
2018 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,182",0,0,0,0
2018 (Feb-Jun),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,555",942,0,0,0
